TCRD ID	TDL	IDG_Family	IDG_Family_Extended	Name	UniProt
15564	Tbio	Enzyme		SDHA_HUMAN	P31040
15565	Tbio	Enzyme		SDHB_HUMAN	P21912
15566	Tbio			SEC20_HUMAN	Q12981
15567	Tbio			SECR_HUMAN	P09683
15568	Tdark			SELO_HUMAN	Q9BVL4
15569	Tbio			SEM7A_HUMAN	O75326
15570	Tbio			SEMG2_HUMAN	Q02383
15571	Tdark	Enzyme		SEN15_HUMAN	Q8WW01
15572	Tbio			SESN1_HUMAN	Q9Y6P5
15573	Tbio			SESQ1_HUMAN	Q8N4B1
15574	Tdark			SETD9_HUMAN	Q8NE22
15575	Tdark			SFXN3_HUMAN	Q9BWM7
15576	Tdark			SFXN5_HUMAN	Q8TD22
15577	Tdark			SG11A_HUMAN	Q6PDA7
15578	Tdark		secretoglobin_family	SG1C2_HUMAN	P0DMR2
15579	Tdark	Kinase	Kinase	SG494_HUMAN	Q96LW2
15580	Tbio	Epigenetic		SGF29_HUMAN	Q96ES7
15581	Tbio			SGIP1_HUMAN	Q9BQI5
15582	Tclin			SGMR1_HUMAN	Q99720
15583	Tbio			SGOL1_HUMAN	Q5FBB7
15584	Tchem	Enzyme	group_2_decarboxylase	SGPL1_HUMAN	O95470
15585	Tbio	Enzyme	phosphatase	SGPP2_HUMAN	Q8IWX5
15586	Tbio			SGSM1_HUMAN	Q2NKQ1
15587	Tbio			SGSM2_HUMAN	O43147
15588	Tbio			SH22A_HUMAN	Q9NP31
15589	Tbio			SH24A_HUMAN	Q9H788
15590	Tbio			SHCBP_HUMAN	Q8NEM2
15591	Tdark			SHLB2_HUMAN	Q9NR46
15592	Tbio	Enzyme	glycosyltransferase	SIA8B_HUMAN	Q92186
15593	Tdark	Enzyme	glycosyltransferase	SIA8E_HUMAN	O15466
15594	Tbio	Enzyme	glycosyltransferase	SIAT2_HUMAN	Q96JF0
15595	Tbio	Enzyme	glycosyltransferase	SIAT6_HUMAN	Q11203
15596	Tchem	Kinase	Kinase	SIK1_HUMAN	P57059
15597	Tdark			SIL2B_HUMAN	P0DMW5
15598	Tdark			SIM15_HUMAN	Q7Z3B0
15599	Tdark			SIM17_HUMAN	P0DL12
15600	Tbio			SIM2_HUMAN	Q14190
15601	Tbio			SIMC1_HUMAN	Q8NDZ2
15602	Tbio			SIN3B_HUMAN	O75182
15603	Tdark			SBNO1_HUMAN	A3KN83
15604	Tdark			SBP2L_HUMAN	Q93073
15605	Tbio			SBSN_HUMAN	Q6UWP8
15606	Tdark	Transporter	SLC5A_transporter	SC5A9_HUMAN	Q2M3M2
15607	Tdark	Transporter	SLC5A_transporter	SC5AA_HUMAN	A0PJK1
15608	Tdark	Transporter	SLC5A_transporter	SC5AC_HUMAN	Q1EHB4
15609	Tbio			SC61B_HUMAN	P60468
15610	Tclin	Transporter	SLC6A_transporter	SC6A3_HUMAN	Q01959
15611	Tclin	Transporter	SLC6A_transporter	SC6A4_HUMAN	P31645
15612	Tchem	Transporter	SLC6A_transporter	SC6A7_HUMAN	Q99884
15613	Tbio			SCAI_HUMAN	Q8N9R8
15614	Tbio			SCG3_HUMAN	Q8WXD2
15615	Tbio	IC	IC	SCN4B_HUMAN	Q8IWT1
15616	Tdark			SCND2_HUMAN	Q9GZW5
15617	Tdark			SCND3_HUMAN	Q6R2W3
15618	Tdark			SCNM1_HUMAN	Q9BWG6
15619	Tclin	IC	IC	SCNNB_HUMAN	P51168
15620	Tbio	Enzyme		SCOT2_HUMAN	Q9BYC2
15621	Tdark			SCRG1_HUMAN	O75711
15622	Tbio			SCRIB_HUMAN	Q14160
15623	Tdark	Enzyme	peptidase	SCRN2_HUMAN	Q96FV2
15624	Tbio			SCTM1_HUMAN	Q8WVN6
15625	Tbio			SCUB1_HUMAN	Q8IWY4
15626	Tbio			SCUB2_HUMAN	Q9NQ36
15627	Tbio	Enzyme		SDHL_HUMAN	P20132
15628	Tdark	Enzyme	AB_hydrolase_superfamily	SEHL2_HUMAN	Q9H4I8
15629	Tbio			SELN_HUMAN	Q9NZV5
15630	Tbio			SELS_HUMAN	Q9BQE4
15631	Tdark			SELV_HUMAN	P59797
15632	Tbio			SEM3C_HUMAN	Q99985
15633	Tbio			SEM3D_HUMAN	O95025
15634	Tbio			SEM3E_HUMAN	O15041
15635	Tbio			SEM4A_HUMAN	Q9H3S1
15636	Tbio			SEM3A_HUMAN	Q14563
15637	Tbio			SEM4F_HUMAN	O95754
15638	Tdark			SEM6C_HUMAN	Q9H3T2
15639	Tbio	Enzyme		SEN2_HUMAN	Q8NCE0
15640	Tbio	Enzyme	peptidase	SENP3_HUMAN	Q9H4L4
15641	Tbio	Enzyme	peptidase	SENP6_HUMAN	Q9GZR1
15642	Tdark			SEPT1_HUMAN	Q8WYJ6
15643	Tbio			SEPT2_HUMAN	Q15019
15644	Tbio			SEPT4_HUMAN	O43236
15645	Tbio			SEPT6_HUMAN	Q14141
15646	Tbio	Enzyme		SERC_HUMAN	Q9Y617
15647	Tbio			SESN2_HUMAN	P58004
15648	Tbio	Epigenetic		SET1B_HUMAN	Q9UPS6
15649	Tdark	Epigenetic		SETD3_HUMAN	Q86TU7
15650	Tbio			SF3A2_HUMAN	Q15428
15651	Tbio		RNA_BP	SF3B4_HUMAN	Q15427
15652	Tbio			SFRP4_HUMAN	Q6FHJ7
15653	Tbio			SFXN4_HUMAN	Q6P4A7
15654	Tdark			SG11B_HUMAN	Q08648
15655	Tdark	Kinase	Kinase	SG196_HUMAN	Q9H5K3
15656	Tbio			SGCB_HUMAN	Q16585
15657	Tdark			SGE2P_HUMAN	A6NJ88
15658	Tbio			SH23A_HUMAN	Q9BRG2
15659	Tbio			SH2B1_HUMAN	Q9NRF2
15660	Tdark			SH2D6_HUMAN	Q7Z4S9
15661	Tbio			SH3L3_HUMAN	Q9H299
15662	Tbio			SHAN1_HUMAN	Q9Y566
15663	Tbio			SHAN2_HUMAN	Q9UPX8
15664	Tchem			SHC1_HUMAN	P29353
15665	Tdark			SHD_HUMAN	Q96IW2
15666	Tdark			SHE_HUMAN	Q5VZ18
15667	Tbio			SHF_HUMAN	Q7M4L6
15668	Tchem	Enzyme	phosphatase	SHIP2_HUMAN	O15357
15669	Tchem			SHH_HUMAN	Q15465
15670	Tdark		shisa_family	SHSA3_HUMAN	A0PJX4
15671	Tdark			SI1L2_HUMAN	Q9P2F8
15672	Tbio	Enzyme	glycosyltransferase	SIA4C_HUMAN	Q11206
15673	Tbio	Enzyme	glycosyltransferase	SIA7C_HUMAN	Q8NDV1
15674	Tbio	Enzyme	glycosyltransferase	SIA7E_HUMAN	Q9BVH7
15675	Tbio	Enzyme	glycosyltransferase	SIA8C_HUMAN	O43173
15676	Tbio	Enzyme	glycosyltransferase	SIA8F_HUMAN	P61647
15677	Tbio			SIAL_HUMAN	P21815
15678	Tdark			SIL2A_HUMAN	P0DMW4
15679	Tdark			SIM13_HUMAN	P0DJ93
15680	Tdark			SIM16_HUMAN	A6NCI5
15681	Tbio	TF	TF	SIM1_HUMAN	P81133
15682	Tbio			SIN1_HUMAN	Q9BPZ7
15683	Tbio			SIPA1_HUMAN	Q96FS4
15684	Tbio	Epigenetic		SIR6_HUMAN	Q8N6T7
15685	Tbio			SIRB1_HUMAN	O00241
15686	Tbio			SKA1_HUMAN	Q96BD8
15687	Tbio	Enzyme		SKAP2_HUMAN	O75563
15688	Tbio			SKIL_HUMAN	P12757
15689	Tbio	Enzyme		SKIV2_HUMAN	Q15477
15690	Tdark	Transporter	SLC9A_transporter	SL9A4_HUMAN	Q6AI14
15691	Tdark	Transporter	SLC9C_transporter	SL9C2_HUMAN	Q5TAH2
15692	Tbio			SLAP2_HUMAN	Q9H6Q3
15693	Tbio			SLBP_HUMAN	Q14493
15694	Tbio	Transporter	SLC3A_transporter	SLC31_HUMAN	Q07837
15695	Tdark			SLFN5_HUMAN	Q08AF3
15696	Tbio			SLIK4_HUMAN	Q8IW52
15697	Tclin	GPCR	GPCR	SCTR_HUMAN	P47872
15698	Tdark			SDA1_HUMAN	Q9NVU7
15699	Tbio			SDC1_HUMAN	P18827
15700	Tbio	Enzyme		SDHF2_HUMAN	Q9NX18
15701	Tdark	Enzyme		SDHF4_HUMAN	Q5VUM1
15702	Tbio			SE1L1_HUMAN	Q9UBV2
15703	Tbio			SELB_HUMAN	P57772
15704	Tbio			SELK_HUMAN	Q9Y6D0
15705	Tbio			SELM_HUMAN	Q8WWX9
15706	Tbio			SELPL_HUMAN	Q14242
15707	Tbio			SEP11_HUMAN	Q9NVA2
15708	Tbio			SEP12_HUMAN	Q8IYM1
15709	Tbio			SEP15_HUMAN	O60613
15710	Tdark	Enzyme	AB_hydrolase_superfamily	SERHL_HUMAN	Q9NQF3
15711	Tbio			SESQ2_HUMAN	Q6ICB4
15712	Tbio			SETBP_HUMAN	Q9Y6X0
15713	Tchem	Epigenetic		SETD7_HUMAN	Q8WTS6
15714	Tdark		nucleosome_assembly_protein_family	SETLP_HUMAN	P0DME0
15715	Tdark			SEZ6_HUMAN	Q53EL9
15716	Tbio			SF3B1_HUMAN	O75533
15717	Tdark		RNA_BP	SF3B6_HUMAN	Q9Y3B4
15718	Tbio		RNA_BP	SFPQ_HUMAN	P23246
15719	Tbio			SFRP3_HUMAN	Q92765
15720	Tchem			SFRP1_HUMAN	Q8N474
15721	Tbio			SFTA1_HUMAN	Q8IWL2
15722	Tbio	Kinase	Kinase	SG223_HUMAN	Q86YV5
15723	Tbio		secretoglobin_family	SG3A1_HUMAN	Q96QR1
15724	Tbio	Enzyme	phosphatase	SGPP1_HUMAN	Q9BX95
15725	Tbio			SGSM3_HUMAN	Q96HU1
15726	Tbio			SGT1_HUMAN	Q9Y2Z0
15727	Tdark			SH3BG_HUMAN	P55822
15728	Tbio			SH3G2_HUMAN	Q99962
15729	Tbio			SH3L1_HUMAN	O75368
15730	Tbio	Enzyme		SH3R1_HUMAN	Q7Z6J0
15731	Tbio			SHC4_HUMAN	Q6S5L8
15732	Tbio	TF	TF	SHOX2_HUMAN	O60902
15733	Tdark		shisa_family	SHSA4_HUMAN	Q96DD7
15734	Tbio	Enzyme	glycosyltransferase	SIA7A_HUMAN	Q9NSC7
15735	Tbio	Enzyme	glycosyltransferase	SIA7B_HUMAN	Q9UJ37
15736	Tbio	Enzyme	glycosyltransferase	SIA8D_HUMAN	Q92187
15737	Tbio	Enzyme		SIAH1_HUMAN	Q8IUQ4
15738	Tbio	Enzyme		SIAS_HUMAN	Q9NR45
15739	Tbio			SIG10_HUMAN	Q96LC7
15740	Tdark			SIG16_HUMAN	A6NMB1
15741	Tbio			SIGIR_HUMAN	Q6IA17
15742	Tdark			SIGL1_HUMAN	Q8N7X8
15743	Tbio			SIGL5_HUMAN	O15389
15744	Tbio			SIGL7_HUMAN	Q9Y286
15745	Tbio			SIGL9_HUMAN	Q9Y336
15746	Tbio			SIL1_HUMAN	Q9H173
15747	Tdark			SIM10_HUMAN	Q96HG1
15748	Tchem	Epigenetic		SIR2_HUMAN	Q8IXJ6
15749	Tbio			SK2L2_HUMAN	P42285
15750	Tdark	Transporter	SLC9B_transporter	SL9P1_HUMAN	A6NJY1
15751	Tbio			SLAF5_HUMAN	Q9UIB8
15752	Tclin			SLAF7_HUMAN	Q9NQ25
15753	Tdark			SLAI1_HUMAN	Q8ND83
15754	Tbio			SLF2_HUMAN	Q8IX21
15755	Tbio			SLIT1_HUMAN	O75093
15756	Tdark			SLMAP_HUMAN	Q14BN4
15757	Tdark			SLN12_HUMAN	Q8IYM2
15758	Tdark			SLNL1_HUMAN	Q499Z3
15759	Tbio	Enzyme		SLX1_HUMAN	Q9BQ83
15760	Tbio	Enzyme		SLX4_HUMAN	Q8IY92
15761	Tbio	TF	TF	SMAD1_HUMAN	Q15797
15762	Tbio	TF	TF	SMAD2_HUMAN	Q15796
15763	Tbio	TF	TF	SMAD7_HUMAN	O15105
15764	Tdark			SMAP_HUMAN	O00193
15765	Tdark	Epigenetic		SMBT2_HUMAN	Q5VUG0
15766	Tbio		SMC_family	SMC3_HUMAN	Q9UQE7
15767	Tbio			SEBP2_HUMAN	Q96T21
15768	Tbio			SEC13_HUMAN	P55735
15769	Tbio			SEC62_HUMAN	Q99442
15770	Tbio			SEC63_HUMAN	Q9UGP8
15771	Tbio			SEH1_HUMAN	Q96EE3
15772	Tdark			SELH_HUMAN	Q8IZQ5
15773	Tbio			SELW_HUMAN	P63302
15774	Tbio			SEM4B_HUMAN	Q9NPR2
15775	Tbio			SEM4C_HUMAN	Q9C0C4
15776	Tdark	Enzyme		SEN34_HUMAN	Q9BSV6
15777	Tbio			SEPT7_HUMAN	Q16181
15778	Tbio		TDE1_family	SERC5_HUMAN	Q86VE9
15779	Tdark			SERF2_HUMAN	P84101
15780	Tbio	TF; Epigenetic	TF	SETB1_HUMAN	Q15047
15781	Tchem	Epigenetic		SETD2_HUMAN	Q9BYW2
15782	Tbio			SF3A1_HUMAN	Q15459
15783	Tbio			SF3A3_HUMAN	Q12874
15784	Tchem			SF3B3_HUMAN	Q15393
15785	Tdark			SF3B5_HUMAN	Q9BWJ5
15786	Tdark			SFI1_HUMAN	A8K8P3
15787	Tbio			SFPA2_HUMAN	Q8IWL1
15788	Tbio			SFRP5_HUMAN	Q5T4F7
15789	Tdark			SFT2C_HUMAN	Q587I9
15790	Tdark			SFXN2_HUMAN	Q96NB2
15791	Tdark		secretoglobin_family	SG1C1_HUMAN	Q8TD33
15792	Tbio		secretoglobin_family	SG1D2_HUMAN	O95969
15793	Tbio		secretoglobin_family	SG2A2_HUMAN	Q13296
15794	Tbio		secretoglobin_family	SG3A2_HUMAN	Q96PL1
15795	Tbio			SGCG_HUMAN	Q13326
15796	Tbio			SGCZ_HUMAN	Q96LD1
15797	Tbio	Kinase	Kinase	SGK3_HUMAN	Q96BR1
15798	Tdark			SH2D7_HUMAN	A6NKC9
15799	Tbio			SH319_HUMAN	Q5HYK7
15800	Tbio			SHLB1_HUMAN	Q9Y371
15801	Tbio			SHQ1_HUMAN	Q6PI26
15802	Tbio			SHRM2_HUMAN	Q13796
15803	Tdark		shisa_family	SHSA2_HUMAN	Q6UWI4
15804	Tbio			SIG11_HUMAN	Q96RL6
15805	Tdark			SIG15_HUMAN	Q6ZMC9
15806	Tchem	Kinase	Kinase	SIK3_HUMAN	Q9Y2K2
15807	Tdark			SIM12_HUMAN	Q96EX1
15808	Tdark			SIM14_HUMAN	Q96QK8
15809	Tdark			SIM24_HUMAN	O75264
15810	Tbio			SIN3A_HUMAN	Q96ST3
15811	Tchem	Epigenetic		SIR1_HUMAN	Q96EB6
15812	Tdark			SIRB2_HUMAN	Q5JXA9
15813	Tbio	TF	TF	SIX4_HUMAN	Q9UIU6
15814	Tbio	Enzyme		SKAP1_HUMAN	Q86WV1
15815	Tbio			SKI_HUMAN	P12755
15816	Tbio	Enzyme		SKP1_HUMAN	P63208
15817	Tbio	Enzyme		SKP2_HUMAN	Q13309
15818	Tbio	Transporter	SLC9A_transporter	SL9A2_HUMAN	Q9UBY0
15819	Tbio	Transporter	SLC9A_transporter	SL9A6_HUMAN	Q92581
15820	Tdark			SLAF8_HUMAN	Q9P0V8
15821	Tbio			SLIK1_HUMAN	Q96PX8
15822	Tbio			SLIK5_HUMAN	O94991
15823	Tbio			SLU7_HUMAN	O95391
15824	Tbio			SMAP2_HUMAN	Q8WU79
15825	Tbio		SMC_family	SMC1B_HUMAN	Q8NDV3
15826	Tbio			SMCA5_HUMAN	O60264
15827	Tdark			SMG8_HUMAN	Q8ND04
15828	Tdark			SMI19_HUMAN	Q96E16
15829	Tbio			SMIM1_HUMAN	B2RUZ4
15830	Tdark			SMIM7_HUMAN	Q9BQ49
15831	Tdark			SMIM8_HUMAN	Q96KF7
15832	Tbio	Epigenetic		SMN_HUMAN	Q16637
15833	Tbio			SMOC1_HUMAN	Q9H4F8
15834	Tbio	Enzyme		SMUF1_HUMAN	Q9HCE7
15835	Tbio			SNAA_HUMAN	P54920
15836	Tbio	TF	TF	SNAI3_HUMAN	Q3KNW1
15837	Tbio	Enzyme		SNAT_HUMAN	Q16613
15838	Tbio	Epigenetic		SND1_HUMAN	Q7KZF4
15839	Tbio			SNG3_HUMAN	O43761
15840	Tdark			SNH12_HUMAN	Q9BXW3
15841	Tbio			SNPC1_HUMAN	Q16533
15842	Tbio			SNX13_HUMAN	Q9Y5W8
15843	Tbio			SNX14_HUMAN	Q9Y5W7
15844	Tbio			SNX17_HUMAN	Q15036
15845	Tdark			SNX21_HUMAN	Q969T3
15846	Tbio			SNX25_HUMAN	Q9H3E2
15847	Tbio			SEGN_HUMAN	O76038
15848	Tbio			SEM3F_HUMAN	Q13275
15849	Tbio			SEM3G_HUMAN	Q9NS98
15850	Tdark			SEM6B_HUMAN	Q9H3T3
15851	Tbio	Enzyme		SEN54_HUMAN	Q7Z6J9
15852	Tbio			SEPT3_HUMAN	Q9UH03
15853	Tbio	Enzyme	phosphatase	SERB_HUMAN	P78330
15854	Tdark		TDE1_family	SERC4_HUMAN	A6NH21
15855	Tbio			SERF1_HUMAN	O75920
15856	Tbio			SERP1_HUMAN	Q9Y6X1
15857	Tbio			SFRP2_HUMAN	Q96HF1
15858	Tdark			SFT2A_HUMAN	Q8WV19
15859	Tdark			SFTA3_HUMAN	P0C7M3
15860	Tbio			SFTPD_HUMAN	P35247
15861	Tbio			SGCD_HUMAN	Q92629
15862	Tbio			SGCE_HUMAN	O43556
15863	Tchem	Kinase	Kinase	SGK1_HUMAN	O00141
15864	Tbio			SGOL2_HUMAN	Q562F6
15865	Tbio			SGTA_HUMAN	O43765
15866	Tbio			SH21A_HUMAN	O60880
15867	Tbio			SH2D3_HUMAN	Q8N5H7
15868	Tdark			SH321_HUMAN	A4FU49
15869	Tchem			SHBG_HUMAN	P04278
15870	Tbio			SHC3_HUMAN	Q92529
15871	Tbio	Epigenetic		SHPRH_HUMAN	Q149N8
15872	Tbio			SHRM3_HUMAN	Q8TF72
15873	Tdark		shisa_family	SHSA8_HUMAN	B8ZZ34
15874	Tbio			SIG12_HUMAN	Q96PQ1
15875	Tbio			SIG14_HUMAN	Q08ET2
15876	Tbio			SIGL8_HUMAN	Q9NYZ4
15877	Tchem	Kinase	Kinase	SIK2_HUMAN	Q9H0K1
15878	Tdark			SKIT1_HUMAN	A8MVG2
15879	Tbio			SKOR1_HUMAN	P84550
15880	Tbio	Transporter	SLC9A_transporter	SL9A3_HUMAN	P48764
15881	Tbio	Transporter	SLC9A_transporter	SL9A5_HUMAN	Q14940
15882	Tbio	Transporter	SLC9A_transporter	SL9A7_HUMAN	Q96T83
15883	Tbio			SLAF6_HUMAN	Q96DU3
15884	Tdark			SLN11_HUMAN	Q7Z7L1
15885	Tdark			SMA5O_HUMAN	Q9Y6J3
15886	Tdark			SMAGP_HUMAN	Q0VAQ4
15887	Tdark	Enzyme		SMAKA_HUMAN	Q9BSF0
15888	Tbio	Epigenetic		SMBT1_HUMAN	Q9UHJ3
15889	Tbio		SMC_family	SMC2_HUMAN	O95347
15890	Tbio		SMC_family	SMC6_HUMAN	Q96SB8
15891	Tdark			SMCO1_HUMAN	Q147U7
15892	Tdark			SMEK3_HUMAN	Q6ZMV5
15893	Tbio			SMG5_HUMAN	Q9UPR3
15894	Tdark			SMIM2_HUMAN	Q9BVW6
15895	Tdark			SMTL2_HUMAN	Q2TAL5
15896	Tbio	Epigenetic		SMYD1_HUMAN	Q8NB12
15897	Tdark			SN12L_HUMAN	Q6IEE8
15898	Tbio			SNED1_HUMAN	Q8TER0
15899	Tbio			SNP25_HUMAN	P60880
15900	Tdark			SNX11_HUMAN	Q9Y5W9
15901	Tdark	Transporter	SLCO1_transporter	SO1B7_HUMAN	G3V0H7
15902	Tbio	Transporter	SLCO6_transporter	SO6A1_HUMAN	Q86UG4
15903	Tdark	Transporter	SLC10A_transporter	SOAT_HUMAN	Q3KNW5
15904	Tbio			SOCS2_HUMAN	O14508
15905	Tbio	Enzyme		SODE_HUMAN	P08294
15906	Tbio	TF	TF	SOX10_HUMAN	P56693
15907	Tbio	TF	TF	SOX21_HUMAN	Q9Y651
15908	Tbio	TF	TF	SOX8_HUMAN	P57073
15909	Tbio			SEP10_HUMAN	Q9P0V9
15910	Tchem	Enzyme	peptidase	SEPR_HUMAN	Q12884
15911	Tbio			SEPT9_HUMAN	Q9UHD8
15912	Tbio		TDE1_family	SERC1_HUMAN	Q9NRX5
15913	Tdark		serpin_family	SERP3_HUMAN	A8MV23
15914	Tbio			SF01_HUMAN	Q15637
15915	Tbio			SF3B2_HUMAN	Q13435
15916	Tbio			SH21B_HUMAN	O14796
15917	Tdark			SH24B_HUMAN	Q5SQS7
15918	Tbio			SH2B3_HUMAN	Q9UQQ2
15919	Tdark			SH2D5_HUMAN	Q6ZV89
15920	Tbio			SH3G3_HUMAN	Q99963
15921	Tbio	Enzyme		SH3K1_HUMAN	Q96B97
15922	Tdark			SH3Y1_HUMAN	Q96HL8
15923	Tbio			SHAN3_HUMAN	Q9BYB0
15924	Tbio			SHC2_HUMAN	P98077
15925	Tbio			SHOC2_HUMAN	Q9UQ13
15926	Tdark			SHRM1_HUMAN	Q2M3G4
15927	Tbio			SHRM4_HUMAN	Q9ULL8
15928	Tbio			SHRPN_HUMAN	Q9H0F6
15929	Tbio		shisa_family	SHSA5_HUMAN	Q8N114
15930	Tdark			SI11B_HUMAN	Q5T5W8
15931	Tdark			SI1L1_HUMAN	O43166
15932	Tdark	Enzyme	glycosyltransferase	SIA7F_HUMAN	Q969X2
15933	Tdark			SIAH3_HUMAN	Q8IW03
15934	Tdark			SIM18_HUMAN	P0DKX4
15935	Tchem	Epigenetic		SIR3_HUMAN	Q9NTG7
15936	Tbio	TF	TF	SIX1_HUMAN	Q15475
15937	Tbio			SKA3_HUMAN	Q8IX90
15938	Tbio			SKAP_HUMAN	Q9Y448
15939	Tdark			SKOR2_HUMAN	Q2VWA4
15940	Tbio	Transporter	SLC9A_transporter	SL9A8_HUMAN	Q9Y2E8
15941	Tdark			SLAF9_HUMAN	Q96A28
15942	Tbio			SLF1_HUMAN	Q9BQI6
15943	Tbio			SLIK2_HUMAN	Q9H156
15944	Tdark	Enzyme	GTPase	SLIP_HUMAN	Q68CJ6
15945	Tdark			SLX4I_HUMAN	Q5VYV7
15946	Tdark			SMCO2_HUMAN	A6NFE2
15947	Tdark			SMCO3_HUMAN	A2RU48
15948	Tdark			SMCR5_HUMAN	Q8TEV8
15949	Tbio			SMHD1_HUMAN	A6NHR9
15950	Tclin	GPCR	GPCR	SMO_HUMAN	Q99835
15951	Tdark			SMR3A_HUMAN	Q99954
15952	Tbio	TF; Epigenetic	TF	SMRC1_HUMAN	Q92922
15953	Tbio	TF; Epigenetic	TF	SMRC2_HUMAN	Q8TAQ2
15954	Tbio			SMRD1_HUMAN	Q96GM5
15955	Tdark			SMTL1_HUMAN	A8MU46
15956	Tbio			SNCAP_HUMAN	Q9Y6H5
15957	Tbio			SNF8_HUMAN	Q96H20
15958	Tdark			SNPC2_HUMAN	Q13487
15959	Tbio			SNR40_HUMAN	Q96DI7
15960	Tbio	Kinase	Kinase	SNRK_HUMAN	Q9NRH2
15961	Tbio		RNA_BP	SNRPA_HUMAN	P09012
15962	Tbio			SNTB2_HUMAN	Q13425
15963	Tdark			SNUFL_HUMAN	B1AK76
15964	Tbio			SNX16_HUMAN	P57768
15965	Tbio			SNX1_HUMAN	Q13596
15966	Tdark			SNX29_HUMAN	Q8TEQ0
15967	Tbio			SNX3_HUMAN	O60493
15968	Tbio			SOCS6_HUMAN	O14544
15969	Tbio			SOSB1_HUMAN	Q9BQ15
15970	Tbio	TF	TF	SOX12_HUMAN	O15370
15971	Tbio	TF	TF	SOX7_HUMAN	Q9BT81
15972	Tbio	TF; Epigenetic	TF	SP100_HUMAN	P23497
15973	Tbio	TF	TF	SP1_HUMAN	P08047
15974	Tdark	Enzyme	AAA ATPase	SPA5L_HUMAN	Q9BVQ7
15975	Tdark			SPAG4_HUMAN	Q9NPE6
15976	Tbio		SPATA_family	SPAT2_HUMAN	Q9UM82
15977	Tbio		serpin_family	SPB12_HUMAN	Q96P63
15978	Tdark	Enzyme		SPCS3_HUMAN	P61009
15979	Tdark		Speedy/Ringo_family	SPDE2_HUMAN	Q495Y8
15980	Tbio		Speedy/Ringo_family	SPDYA_HUMAN	Q5MJ70
15981	Tdark			SHKB1_HUMAN	Q8TBC3
15982	Tbio	TF	TF	SHOX_HUMAN	O15266
15983	Tbio	Kinase	Kinase	SHPK_HUMAN	Q9UHJ6
15984	Tdark		shisa_family	SHSA6_HUMAN	Q6ZSJ9
15985	Tdark		shisa_family	SHSA9_HUMAN	B4DS77
15986	Tdark			SI11A_HUMAN	P58511
15987	Tbio			SI1L3_HUMAN	O60292
15988	Tbio	Enzyme	glycosyltransferase	SIA10_HUMAN	Q9Y274
15989	Tbio	Enzyme	glycosyltransferase	SIA4A_HUMAN	Q11201
15990	Tbio	Enzyme	glycosyltransferase	SIA8A_HUMAN	Q92185
15991	Tbio	Enzyme		SIAH2_HUMAN	O43255
15992	Tbio	Enzyme	glycosyltransferase	SIAT1_HUMAN	P15907
15993	Tbio	Enzyme	glycosyltransferase	SIAT9_HUMAN	Q9UNP4
15994	Tdark			SIM23_HUMAN	A6NLE4
15995	Tdark			SIML1_HUMAN	P0DMW3
15996	Tbio	Epigenetic		SIR5_HUMAN	Q9NXA8
15997	Tbio			SIRBL_HUMAN	Q5TFQ8
15998	Tdark			SIT1_HUMAN	Q9Y3P8
15999	Tbio			SKA2_HUMAN	Q8WVK7
16000	Tchem	Transporter	SLC9A_transporter	SL9A1_HUMAN	P19634
16001	Tbio	Transporter	SLC9A_transporter	SL9A9_HUMAN	Q8IVB4
16002	Tbio	Transporter	SLC9B_transporter	SL9B2_HUMAN	Q86UD5
16003	Tdark			SLD5_HUMAN	Q9BRT9
16004	Tbio			SLIK3_HUMAN	O94933
16005	Tbio		RNA_BP	SLIRP_HUMAN	Q9GZT3
16006	Tchem	Kinase	Kinase	SLK_HUMAN	Q9H2G2
16007	Tbio	TF	TF	SMAD5_HUMAN	Q99717
16008	Tbio			SMAP1_HUMAN	Q8IYB5
16009	Tbio	Epigenetic		SMCA2_HUMAN	P51531
16010	Tdark			SMCR8_HUMAN	Q8TEV9
16011	Tbio		snRNP_family.	SMD1_HUMAN	P62314
16012	Tbio		snRNP_family.	SMD2_HUMAN	P62316
16013	Tdark			SMDC1_HUMAN	Q9NPB0
16014	Tdark			SMG1L_HUMAN	Q6P435
16015	Tdark			SMI20_HUMAN	Q8N5G0
16016	Tdark			SMIM5_HUMAN	Q71RC9
16017	Tbio			SMOC2_HUMAN	Q9H3U7
16018	Tbio	Enzyme		SMOX_HUMAN	Q9NWM0
16019	Tdark			SMR3B_HUMAN	P02814
16020	Tbio			SMRCD_HUMAN	Q9H4L7
16021	Tbio	Enzyme		SMS1_HUMAN	Q86VZ5
16022	Tbio			SMS_HUMAN	P61278
16023	Tdark	Epigenetic		SMYD5_HUMAN	Q6GMV2
16024	Tdark			SNG2L_HUMAN	A8MWL6
16025	Tbio			SNIP1_HUMAN	Q8TAD8
16026	Tbio			SNN_HUMAN	O75324
16027	Tbio			SNP23_HUMAN	O00161
16028	Tbio			SNP29_HUMAN	O95721
16029	Tdark			SNP47_HUMAN	Q5SQN1
16030	Tdark			SNPC5_HUMAN	O75971
16031	Tdark			SNR27_HUMAN	Q8WVK2
16032	Tbio			SNURF_HUMAN	Q9Y675
16033	Tbio			SNUT1_HUMAN	O43290
16034	Tbio			SNX12_HUMAN	Q9UMY4
16035	Tbio			SNX19_HUMAN	Q92543
16036	Tdark			SNX22_HUMAN	Q96L94
16037	Tbio			SNX27_HUMAN	Q96L92
