#virProtID	proteinName
11997	RNA polymerase subunit rpo147
11998	11.0k core-associated protein
11999	IEV membrane protein
12000	soluble TNF receptor II precursor f1
12001	intermediate gene transcription factor VITF-1
12002	alpha-amanitin resistance gene
12003	host range protein
12004	dUTPase
12005	24.6k hypothetical protein
12006	64.7k Kelch-like protein f2
12007	16.3k IMV membrane protein
12008	mRNA capping enzyme small subunit
12009	23k hypothetical protein
12010	Major core protein P4b precursor
12011	Holliday junction resolvase
12012	DNA-dependent ATPase
12013	soluble and cell surface interferon-alpha/beta receptor
12014	Semaphorin-like protein f2
12015	DNA-directed RNA polymerase rpo35
12016	64.7k Kelch-like protein f1
12017	large subunit of mRNA capping enzyme
12018	11K DNA-binding phosphoprotein
12019	Complement control protein
12020	RNA polymerase subunit rpo7
12021	Major EEV envelope protein
12022	26.4k hypothetical protein
12023	Intermediate transcription factor 3 (VITF-3) large subunit
12024	CP77 host range protein f4
12025	Early transcription factor (VETF) large subunit
12026	RNA polymerase-associated protein RAP94
12027	S-S bond formation pathway protein
12028	RhoA signalling inhibitor
12029	36.1k non-structural morphogenesis protein
12030	9.8k hypothetical protein
12031	20.1 k hypothetical protein
12032	Early transcription factor 70 kDa subunit
12033	Profilin-1-like
12034	sulfhydryl oxidase
12035	minor membrane component of the virion
12036	DNA nicking-joining enzyme
12037	expressed protein with predicted Mr of 29,200
12038	core component
12039	10k hypothetical protein
12040	late gene transcription factor VLTF-4
12041	78.7k Ankyrin repeat protein f1
12042	43.4k membrane protein from fusion complex
12043	18.6k hypothetical protein
12044	expressed protein with predicted Mr of 40,600
12045	viral chemokine binding protein
12046	NTP-dependent RNA helicase, NPH-II
12047	CPXV140 protein (gene: CPXV140 CDS)
12048	CPXV059 protein (gene: CPXV059 CDS)
12049	CPXV192 protein (gene: CPXV192 CDS)
12050	SPI3 or CPXV042 protein (gene: SPI3)
12051	CPXV069 protein (gene: CPXV069 CDS)
12052	CPXV053 protein (gene: CPXV053 CDS)
12053	CPXV074 protein (gene: CPXV074 CDS)
12054	CPXV034 (gene: CPXV034 CDS)
12055	CPXV013 protein (gene: CPXV013 CDS)
12056	CPXV211 protein (gene: CPXV211 CDS)
12057	CPXV087 protein (gene: CPXV087 CDS)
12058	CPXV202 protein (gene: CPXV202 CDS)
12059	CPXV068 protein (gene: CPXV068 CDS)
12060	CPXV008 protein (gene: CPXV008 CDS)
12061	CPXV117 protein (gene: CPXV117 CDS)
12062	CPXV105 protein (gene: CPXV105 CDS)
12063	CPXV024 protein (gene: CPXV024 CDS)
12064	CPXV219 protein (gene: CPXV219 CDS)
12065	CPXV103 protein (gene: CPXV103 CDS)
12066	VHR1 or CPXV025 protein (gene: VHR1)
12067	CPXV214 protein (gene: CPXV214 CDS)
12068	CPXV119 protein (gene: CPXV119 CDS)
12069	CPXV156 protein (gene: CPXV156 CDS)
12070	CPXV019 protein (gene: CPXV019 CDS)
12071	CPXV065 (gene: CPXV065 CDS)
12072	CPXV060 protein (gene: CPXV060 CDS)
12073	CPXV210 protein (gene: CPXV210 CDS)
12074	CPXV128 protein (gene: CPXV128 CDS)
12075	CPXV218 protein (gene: CPXV218 CDS)
12076	CPXV050 (gene: CPXV050 CDS)
12077	CPXV010 protein (gene: CPXV010 CDS)
12078	CPXV061 protein (gene: CPXV061 CDS)
12079	CPXV188 protein (gene: CPXV188 CDS)
12080	CPXV088 protein (gene: CPXV088 CDS)
12081	CPXV066 protein (gene: CPXV066 CDS)
12082	CPXV035 protein (gene: CPXV035 CDS)
12083	CPXV193 protein (gene: CPXV193 CDS)
12084	CPXV139 protein (gene: CPX139 CDS)
12085	CPXV122 protein (gene: CPXV122 CDS)
12086	CPXV215 Protein (gene: CPXV215 CDS)
12087	CPXV131 protein (gene: CPXV131 CDS)
12088	CPXV078 (gene: CPXV078 CDS)
12089	CPXV151 protein (gene: CPXV151 CDS)
12090	CPXV086 protein (gene: CPXV086 CDS)
12091	CPXV149 protein (gene: CPXV149 CDS)
12092	CPXV100 protein (gene: CPXV100 CDS)
12093	CPXV092 protein (gene: CPXV092 CDS)
12094	CPXV004 protein (gene: CPXV004 CDS)
12095	CPXV213 protein (gene: CPXV213 CDS)
12096	CPXV018 protein (gene: CPXV018 CDS)
12097	CPXV001 protein (gene: CPXV001 CDS)
12098	CPXV093 protein (gene: CPXV093 CDS)
12099	CPXV049 protein (gene: CPXV049 CDS)
12100	CPXV190 protein (gene: CPXV190 CDS)
12101	CPXV220 protein (gene: CPXV220 CDS)
12102	CPXV135 protein (gene: CPXV135 CDS)
12103	CPXV101 protein (gene: CPXV101 CDS)
12104	CPXV072 protein (gene: CPXV072 CDS)
12105	CPXV198 protein (gene: CPXV198 CDS)
12106	CPXV056 protein (gene: CPXV056 CDS)
12107	CPXV051A protein (gene: CPXV051A CDS)
12108	CPXV173 protein (gene: CPXV173 CDS)
12109	CPXV154 protein (gene: CPXV154 CDS)
12110	CPXV048 (gene: CPXV048 CDS)
12111	CPXV194 protein (gene: CPXV194 CDS)
12112	CPXV164 protein (gene: CPXV164 CDS)
12113	CPXV136 protein (gene: CPXV136 CDS)
12114	CPXV030 protein (gene: CPXV030 CDS)
12115	CPXV095 protein (gene: CPXV095 CDS)
12116	CPXV007 protein (gene: CPXV007 CDS)
12117	CPXV082 protein (gene: CPXV082 CDS)
12118	CPXV045 protein (gene: CPXV045 CDS)
12119	CPXV152A protein (gene: CPXV152A CDS)
12120	CPXV090 protein (gene: CPXV090 CDS)
12121	CPXV067 protein (gene: CPXV067 CDS)
12122	CPXV002 protein (gene: CPXV002 CDS)
12123	CPXV147 protein (gene: CPXV147 CDS)
12124	CPXV023 protein (gene: CPXV023 CDS)
12125	CPXV097 protein (gene: CPXV097 CDS)
12126	CPXV107 protein (gene: CPXV107 CDS)
12127	CPXV169 protein (gene: CPXV169 CDS)
12128	CPXV040 protein (gene: CPXV040 CDS)
12129	CPXV033 (gene: CPXV033 CDS)
12130	CPXV217 protein (gene: CPXV217 CDS)
12131	CPXV111 protein (gene: CPXV111 CDS)
12132	CPXV132 protein (gene: CPXV132 CDS)
12133	CPXV163 Protein (gene: CPXV163 CDS)
12134	CPXV062 protein (gene: CPXV062 CDS)
12135	CPXV187 protein (gene: CPXV187 CDS)
12136	CPXV181 protein (gene: CPXV181 CDS)
12137	CPXV028 protein (gene: CPXV028 CDS)
12138	CPXV089 protein (gene: CPX089 CDS)
12139	CPXV114 protein (gene: CPXV114 CDS)
12140	CPXV020 protein (gene: CPXV020 CDS)
12141	CPXV017 protein (gene: CPXV017 CDS)
12142	CPXV115 protein (gene: CPXV115 CDS)
12143	CPXV031 protein (gene: CPXV031 CDS)
12144	CPXV153 protein (gene: CPXV153 CDS)
12145	CPXV070 protein (gene: CPXV070 CDS)
12146	CPXV145 protein (gene: CPXV145 CDS)
12147	CPXV081 protein (gene: CPXV081 CDS)
12148	CPXV160 protein (gene: CPXV160 CDS)
12149	CPXV180 protein (gene: CPXV180 CDS)
12150	CPXV142 protein (gene: CPXV142 CDS)
12151	CPXV011 protein (gene: CPXV011 CDS)
12152	CPXV150 protein (gene: CPXV150 CDS)
12153	CPXV044 (gene: CPXV044 CDS)
12154	CPXV027 protein (gene: CPXV027 CDS)
12155	CPXV012 protein (gene: CPXV012 CDS)
12156	CPXV110 protein (gene: CPXV110 CDS)
12157	Rpo132 or CPXV157 protein (gene: rpo132)
12158	CrmA or CPXV207 protein (gene: CrmA)
12159	CPXV109 protein (gene: CPXV109 CDS)
12160	CPXV080 protein (gene: CPXV080 CDS)
12161	CPXV203 protein (gene: CPXV203 CDS)
12162	CPXV079 protein (gene: CPXV079 CDS)
12163	CPXV022 protein (gene: CPXV022 CDS)
12164	CPXV085 protein (gene: CPXV085 CDS)
12165	CrmD or CPXV221 protein (gene: CrmD)
12166	CPXV155 protein (gene: CPXV155 CDS)
12167	CPXV104 protein (gene: CPXV104 CDS)
12168	CPXV039 (gene: CPXV039 CDS)
12169	CPXV167 protein (gene: CPXV167 CDS)
12170	CPXV141 protein (gene: CPXV141 CDS)
12171	CPXV201 protein (gene: CPXV201 CDS)
12172	CPXV184 protein (gene: CPXV184 CDS)
12173	CPXV036 protein (gene: CPXV036 CDS)
12174	CPXV172 protein (gene: CPXV172 CDS)
12175	CPXV146 protein (gene: CPXV146 CDS)
12176	CPXV071 protein (gene: CPXV071 CDS)
12177	vCCI or CPXV003 protein (gene: vCCI)
12178	CPXV064 protein (gene: CPXV064 CDS)
12179	CPXV138 protein (gene: CPXV138 CDS)
12180	CPXV116 protein (gene: CPXV116 CDS)
12181	CPXV148 protein (gene: CPXV148 CDS)
12182	CPXV043 protein (gene: CPXV043 CDS)
12183	CPXV152 protein (gene: CPXV152 CDS)
12184	CPXV106 protein (gene: CPXV106 CDS)
12185	CPXV073 protein (gene: CPXV073 CDS)
12186	CPXV076 protein (gene: CPXV076 CDS)
12187	CPXV196 protein (gene: CPXV196 CDS)
12188	CPXV216 protein (gene: CPXV216 CDS)
12189	CPXV098 protein (gene: CPXV098 CDS)
12190	CPXV046 protein (gene: CPXV046 CDS)
12191	CrmB or CPXV005 protein (gene: crmB)
12192	CPXV123 protein (gene: CPXV123 CDS)
12193	CPXV130 protein (gene: CPXV130 CDS)
12194	CPXV171 protein (gene: CPXV171 CDS)
12195	CPXV127 protein (gene: CPXV127 CDS)
12196	CPXV200 protein (gene: CPXV200 CDS)
12197	CPXV063 protein (gene: CPXV063 CDS)
12198	CPXV037 protein (gene: CPXV037 CDS)
12199	CPXV120 protein (gene: CPXV120 CDS)
12200	CPXV209 protein (gene: CPXV209 CDS)
12201	CPXV119A protein (gene: CPXV119A CDS)
12202	CPXV075 protein (gene: CPXV075 CDS)
12203	CPXV195 protein (gene: CPXV195 CDS)
12204	CPXV168 protein (gene: CPXV168 CDS)
12205	CPXV084 protein (gene: CPXV084 CDS)
12206	CPXV121 protein (gene: CPXV121 CDS)
12207	CPXV113 protein (gene: CPXV113 CDS)
12208	CPXV041 protein (gene: CPXV041 CDS)
12209	CPXV021 protein or CPXV VGF protein (gene: VGF)
12210	CPXV047 protein (gene: CPXV047 CDS)
12211	CPXV016 protein (gene: CPXV016 CDS)
12212	CPXV199 protein (gene: CPXV199 CDS)
12213	CPXV174 protein (gene: CPXV174 CDS)
12214	CPXV175 protein (gene: CPXV175 CDS)
12215	CPXV161 protein (gene: CPXV161 CDS)
12216	CPXV052 protein (gene: CPXV052 CDS)
12217	CPXV055 protein (gene: CPXV055 CDS)
12218	CPXV096 protein (gene: CPXV096 CDS)
12219	CPXV009 CDS (gene: CPXV009 CDS)
12220	CPXV166 protein (gene: CPXV166 CDS)
12221	CPXV134 protein (gene: CPXV134 CDS)
12222	CPXV006 protein (gene: CPXV006 CDS)
12223	CPXV176 protein (gene: CPXV176 CDS)
12224	CPXV170 protein (gene: CPX170 CDS)
12225	CPXV143 protein (gene: CPXV143 CDS)
12226	CPXV014 protein (gene: CPXV014 CDS)
12227	CPXV186 protein (gene: CPXV186 CDS)
12228	CPXV091 protein (gene: CPXV091 CDS)
12229	CPXV162 protein (gene: CPXV162 CDS)
12230	CPXV078A protein (gene: CPXV078A CDS)
12231	CPXV126 protein (gene: CPXV126 CDS)
12232	CPXV125 protein (gene: CPV125 CDS)
12233	CPXV026 protein (gene: CPXV025 CDS)
12234	CPXV029 protein (gene: CPXV029 CDS)
12235	CPXV159 protein (gene: CPXV159 CDS)
12236	CPXV165 protein (gene: CPXV165 CDS)
12237	CPXV133 protein (gene: CPXV133 CDS)
12238	CPXV058 protein (gene: CPXV058 CDS)
12239	CPXV038 protein (gene: CPXV038 CDS)
12240	CPXV208 protein (gene: CPXV208 CDS)
12241	CPXV206 protein (gene: CPXV206 CDS)
12242	CPXV185 protein (gene: CPXV185 CDS)
12243	CPXV144 protein (gene: CPXV144 CDS)
12244	Ati or CPXV158 protein (gene: ati)
12245	CPXV102 protein (gene: CPXV102 CDS)
12246	CPXV189 protein (gene: CPXV189 CDS)
12247	CPXV057 protein (gene: CPXV057 CDS)
12248	CPXV183 protein (gene: CPXV183 CDS)
12249	CPXV179 protein (gene: CPXV179 CDS)
12250	CPXV032 (gene: CPXV032 CDS)
12251	CPXV118 protein (gene: CPXV118 CDS)
12252	CPXV129 protein (gene: CPXV129 CDS)
12253	CPXV124 protein (gene: CPXV124 CDS)
12254	vCD30 (gene: vCD30)
12255	CPXV177 protein (gene: CPXV177 CDS)
12256	CPXV205 protein (gene: CPXV205 CDS)
12257	CPXV178 protein (gene: CPXV178 CDS)
12258	CPXV077 protein (gene: CPXV077 CDS)
12259	CPXV204 protein (gene: CPXV204 CDS)
12260	CPXV137 protein (gene: CPXV137 CDS)
12261	CPXV054 protein (gene: CPXV054 CDS)
12262	CPXV051 protein (gene: CPXV051 CDS)
12263	CPXV099 protein (gene: CPXV099 CDS)
12264	CPXV094 protein (gene: CPXV094 CDS)
12265	CrmC or CPXV191 protein (gene: CrmC)
12266	CPXV182 protein (gene: CPXV182 CDS)
12267	CPXV083 protein (gene: CPXV083 CDS)
12268	CPXV108 protein (gene: CPXV108 CDS)
12269	CPXV112 protein (gene: CPXV112 CDS)
12270	CPXV197 protein (gene: CPXV197 CDS)
12271	CPXV212 protein (gene: CPXV212 CDS)
12272	HSPV171 (Orthopoxvirus A49R protein)
12273	HSPV103 (RNA polymerase-associated transcription specificity factor, Rap94)
12274	HSPV147
12275	HSPV201a (ankyrin repeats)
12276	HSPV046
12277	HSPV180a (Nucleopolyhedrovirus p26 protein)
12278	HSPV110 (Uracil-DNA glycosylases and related enzymes)
12279	HSPV154 (EEV glycoprotein; Provisional)
12280	HSPV092 (DNA-binding virion core protein; Provisional)
12281	HSPV091 (Poxvirus L3/FP4 protein)
12282	HSPV059
12283	HSPV019 (Orthopoxvirus interleukin 18 binding protein)
12284	HSPV011a
12285	HSPV006
12286	HSPV194 (ankyrin repeats)
12287	HSPV061 (RNA polymerase subunit; Provisional)
12288	HSPV032 (putative alpha aminitin-sensitive protein, provisional)
12289	HSPV067 (sulfhydryl oxidase)
12290	HSPV026a
12291	HSPV071 (Poxvirus protein I1)
12292	HSPV024 (host-range protein; Provisional)
12293	HSPV159
12294	HSPV101 (Viral late protein H2)
12295	HSPV075 (Poxvirus protein I5)
12296	HSPV146c (CHAD domain)
12297	HSPV090
12298	HSPV042 (dUTPase; Provisional)
12299	HSPV030
12300	HSPV021
12301	HSPV174 (Toll/IL-receptor-like protein; Provisional)
12302	HSPV165 (Orthopoxvirus A43R protein)
12303	HSPV148 (Chordopoxvirus multifunctional envelope protein A27)
12304	HSPV077 (Vaccinia virus I7 processing peptidase)
12305	HSPV190 (SERPIN)
12306	HSPV186 (Poxvirus T4 protein, N terminus)
12307	HSPV155 (IEV and EEV membrane glycoprotein; Provisional)
12308	HSPV201b (ankyrin repeats)
12309	HSPV135 (hydrophobic IMV membrane protein; Provisional)
12310	HSPV080 (Chordopox_G2)
12311	HSPV057 (DNA-binding virion core protein; Provisional)
12312	HSPV177 (Immunoglobulin like)
12313	HSPV014b (ankyrin repeats)
12314	HSPV128 (VITF-3 subunit protein)
12315	HSPV074c (ribonucleoside--diphosphate reductase large subunit)
12316	HSPV011b (ankyrin repeats)
12317	HSPV089 (Lipid membrane protein)
12318	HSPV068 (putative virion core protein; Provisional)
12319	HSPV063 (Pox virus E6 protein)
12320	HSPV056 (Poxvirus F16 protein)
12321	HSPV044 (Ferritin-like superfamily of diiron-containing four-helix-bundle proteins)
12322	HSPV158 (Protein of unknown function DUF1235)
12323	HSPV098 (Pox virus entry-fusion-complex G9/A16)
12324	HSPV108 (Chordopoxvirinae D3 protein)
12325	HSPV162
12326	HSPV014d
12327	HSPV142 (IMV membrane protein; Provisional)
12328	HSPV138 (Poxvirus P21 membrane protein)
12329	HSPV191
12330	HSPV172 (DNA ligase)
12331	HSPV121 (late transcription factor VLTF-3; Provisional)
12332	HSPV081
12333	HSPV033b (Ankyrin repeats)
12334	HSPV187 (kelch-like protein; Provisional)
12335	HSPV173a (Poxvirus A51 protein)
12336	HSPV166 (Rossmann-fold NAD(P)(+)-binding proteins)
12337	HSPV167 (E-class dimer interface [polypeptide binding])
12338	HSPV085 (NlpC/P60 family)
12339	HSPV097 (Poxvirus RNA polymerase 22 kDa subunit)
12340	HSPV033a (ankyin-like protein; Provisional)
12341	HSPV102 (Poxvirus P35 protein)
12342	HSPV123 (Poxvirus P4B major core protein)
12343	HSPV146a
12344	HSPV099 (RNAP subunits)
12345	HSPV033c (ankyrin repeats)
12346	HSPV052 (Poxvirus F12L protein)
12347	HSPV036 (serine protease inhibitor-like protein)
12348	HSPV015b
12349	HSPV156
12350	HSPV124 (Orthopoxvirus A5L protein-like)
12351	HSPV173b (Poxvirus A51 protein)
12352	HSPV004 (ankyrin repeats)
12353	HSPV122 (ORF078 thioredoxin-like protein; Provisional)
12354	HSPV020d (ankyrin-like protein; Provisional)
12355	HSPV127 (Poxvirus early transcription factor (VETF), large subunit)
12356	HSPV010 (CD-30-like protein; Provisional)
12357	HSPV020b (ankyrin repeats)
12358	HSPV115 (Nudix hydrolase)
12359	HSPV199
12360	HSPV100 (Dual specificity phosphatase)
12361	HSPV005a (PRANC domain)
12362	HSPV114 (Eukaryotic-type carbonic anhydrase)
12363	HSPV049 (S-S bond formation pathway protein; Provisional)
12364	HSPV017
12365	HSPV093 (Poxvirus L5 protein family)
12366	HSPV140 (Protein of unknown function DUF678)
12367	HSPV146d (A-type inclusion like protein; Provisional)
12368	HSPV178b (Nucleoside/nucleotide kinase)
12369	HSPV040
